Номер теста;Задержка включения (us);СРЕДНЯЯ задержка включения (us);Задержка спада (us);СРЕДНЯЯ задержка спада (us);Длительность ответа (us);СРЕДНЯЯ длительность ответа (us)
755;2301;1001;287;1433;247989;250433
756;12;1000;286;1431;250274;250433
757;15;999;274;1430;250262;250433
758;15;997;266;1428;250254;250433
759;657;997;9;1426;249355;250431
760;15;996;249;1425;250237;250431
761;15;994;237;1423;250225;250431
762;2231;996;13;1421;247783;250427
763;15;995;249;1420;250237;250427
764;2222;996;203;1418;247982;250424
765;11;995;191;1417;250183;250423
766;15;994;14;1415;250002;250423
767;2198;995;9;1413;247812;250419
768;2177;997;174;1411;247999;250416
769;11;996;14;1409;250006;250416
770;2152;997;9;1408;247859;250412
771;11;996;9;1406;250001;250412
772;16;995;9;1404;249997;250411
773;7;993;116;1402;250113;250411
774;2124;995;13;1401;247892;250408
775;15;993;113;1399;250101;250407
776;7;992;87;1397;250084;250407
777;2095;994;4091;1401;251999;250409
778;2087;995;70;1399;247987;250406
779;2079;996;4090;1402;252011;250408
780;15;995;92;1401;250080;250407
781;16;994;4045;1404;254033;250412
782;7;993;4033;1407;254030;250417
783;2042;994;4025;1411;251983;250419
784;15;993;22;1409;250010;250418
785;7;991;25;1407;250018;250418
786;6087;998;13;1405;243929;250409
787;2050;999;17;1404;247967;250406
788;2001;1001;3989;1407;251989;250408
789;15;999;3977;1410;253965;250413
790;1995;1001;3973;1414;251979;250415
791;20;999;3996;1417;253979;250419
792;1949;1000;13;1415;248066;250416
793;1941;1002;3935;1418;251996;250418
794;2005;1003;9;1416;248005;250415
795;11;1002;3927;1420;253919;250420
796;15;1000;14;1418;250002;250419
797;11;999;9;1416;250001;250419
798;20;998;14;1414;249997;250418
799;7;997;3885;1417;253878;250422
800;3058;999;3885;1420;250828;250423
801;1867;1000;3868;1423;252001;250425
802;1850;1001;3860;1427;252010;250427
803;16;1000;3851;1430;253839;250431
804;3082;1003;3839;1433;250757;250432
805;583;1002;3822;1436;253240;250435
806;1821;1003;14;1434;248193;250432
807;15;1002;3806;1437;253794;250436
808;2272;1004;3797;1440;251525;250438
809;1801;1005;3810;1443;252010;250440
810;11;1003;3785;1445;253777;250444
811;1772;1004;14;1444;248243;250441
812;1784;1005;3769;1447;251986;250443
813;15;1004;7776;1454;257764;250452
814;11;1003;3740;1457;253732;250456
815;1735;1004;9;1455;248276;250453
816;15;1003;3723;1458;253711;250457
817;20;1001;3715;1461;253698;250461
818;1714;1002;17;1459;248306;250459
819;15;1001;9;1457;249997;250458
820;1702;1002;3689;1460;251990;250460
821;1689;1003;13;1458;248327;250457
822;12;1002;17;1457;250005;250457
823;7;1000;3676;1459;253673;250461
824;15;999;2714;1461;252702;250463
825;2655;1001;654;1460;247999;250460
826;1640;1002;13;1458;248373;250458
827;1628;1003;17;1456;248389;250455
828;12;1001;13;1455;250001;250455
829;7;1000;3605;1457;253602;250459
830;7;999;13;1455;250006;250458
831;1586;1000;13;1454;248428;250456
832;1578;1000;9;1452;248432;250453
833;1570;1001;324;1451;248755;250451
834;12;1000;3560;1453;253548;250455
835;1566;1001;9;1451;248444;250453
836;11;999;3540;1454;253532;250456
837;1533;1000;9;1452;248478;250454
838;11;999;14;1450;250006;250453
839;11;998;3510;1453;253502;250457
840;1512;998;9;1451;248500;250455
841;1504;999;13;1449;248512;250452
842;1483;999;9;1448;248529;250450
843;1479;1000;3477;1450;252001;250452
844;12;999;3472;1453;253460;250455
845;1471;999;18;1451;248550;250453
846;20;998;3440;1453;253423;250457
847;11;997;9;1451;250001;250456
848;11;996;14;1450;250006;250456
849;16;995;3426;1452;253414;250459
850;15;994;14;1450;250002;250459
851;1397;994;3406;1453;252010;250460
852;11;993;391;1451;250383;250460
853;2396;995;379;1450;247984;250457
854;2379;996;13;1449;247636;250454
855;7;995;13;1447;250010;250454
856;2363;997;349;1446;247988;250451
857;15;996;14;1444;250002;250450
858;15;994;333;1443;250321;250450
859;2325;996;332;1441;248010;250447
860;15;995;14;1440;250002;250447
861;2325;996;13;1438;247691;250443
862;7;995;403;1437;250400;250443
863;12;994;13;1435;250001;250443
864;2280;996;17;1434;247737;250440
865;7;994;257;1432;250254;250440
866;11;993;9;1430;250001;250439
867;2251;995;249;1429;247998;250436
868;15;994;245;1428;250233;250436
869;15;992;229;1426;250217;250436
870;2231;994;224;1425;247994;250433
871;2226;995;215;1424;247990;250430
872;2206;997;207;1422;248002;250427
873;2210;998;17;1421;247808;250424
874;11;997;179;1419;250171;250424
875;2181;998;182;1418;248003;250421
876;7;997;13;1416;250010;250421
877;2169;998;165;1415;247998;250418
878;7;997;13;1413;250010;250418
879;2148;999;18;1412;247872;250415
880;2132;1000;14;1410;247884;250412
881;2124;1001;13;1408;247892;250409
882;15;1000;9;1407;249997;250408
883;24;999;4083;1410;254062;250413
884;2112;1000;4083;1413;251974;250414
885;15;999;88;1411;250076;250414
886;2713;1001;80;1410;247370;250411
887;2071;1002;632;1409;248561;250408
888;1063;1002;3057;1411;251997;250410
889;7;1001;4053;1414;254050;250414
890;11;1000;4029;1417;254021;250418
891;15;999;26;1415;250014;250418
892;2022;1000;4012;1418;251991;250420
893;11;999;9;1417;250001;250419
894;7;998;4000;1419;253997;250423
895;11;997;3990;1422;253982;250427
896;16;996;3985;1425;253973;250431
897;1986;997;3985;1428;252000;250433
898;11;996;9;1426;250001;250432
899;1982;997;4565;1430;252585;250435
900;11;996;14;1428;250006;250434
901;11;995;2934;1430;252926;250437
902;1937;996;13;1428;248078;250435
903;1925;997;3922;1431;252000;250436
904;1925;998;18;1430;248095;250434
905;1904;999;3897;1432;251996;250435
906;1896;1000;3885;1435;251992;250437
907;12;999;13;1433;250001;250437
908;1879;1000;3860;1436;251984;250438
909;1875;1001;3864;1439;251993;250440
910;1854;1002;3847;1441;251993;250442
911;15;1000;14;1440;250002;250441
912;1842;1001;9;1438;248167;250439
913;1846;1002;13;1437;248167;250436
914;15;1001;9;1435;249997;250436
915;1813;1002;17;1434;248205;250433
916;11;1001;18;1432;250010;250433
917;15;1000;3806;1435;253794;250437
918;1784;1001;18;1433;248235;250434
919;11;1000;9;1432;250001;250434
920;1755;1001;9;1430;248256;250431
921;15;999;9;1429;249997;250431
922;7;998;3814;1431;253807;250434
923;15;997;18;1430;250006;250434
924;15;996;3715;1432;253703;250438
925;1714;997;3714;1435;252003;250439
926;1718;998;10;1433;248294;250437
927;1698;999;3689;1435;251994;250439
928;12;998;17;1434;250005;250438
929;1677;998;18;1432;248344;250436
930;1669;999;17;1431;248352;250434
931;11;998;3660;1433;253652;250437
932;1665;999;13;1432;248352;250435
933;11;998;18;1430;250010;250434
934;15;997;14;1429;250002;250434
935;1636;997;3614;1431;251978;250436
936;7;996;9;1429;250006;250435
937;1619;997;13;1428;248394;250433
938;15;996;3585;1430;253573;250436
939;1591;996;3577;1433;251987;250438
940;7;995;13;1431;250010;250438
941;15;994;3556;1433;253544;250441
942;1566;995;17;1432;248453;250439
943;15;994;18;1430;250006;250438
944;1537;994;13;1429;248478;250436
945;11;993;18;1427;250010;250436
946;11;992;3510;1429;253502;250439
947;7;991;3510;1432;253507;250442
948;1508;992;515;1431;249010;250441
949;7;991;2496;1432;252489;250443
950;1496;991;9;1430;248516;250441
951;15;990;14;1429;250002;250440
952;1479;991;3460;1431;251984;250442
953;1463;991;9;1430;248549;250440
954;12;990;13;1428;250001;250440
955;11;989;3452;1430;253444;250443
956;1438;990;9;1429;248571;250441
957;7;989;9;1427;250006;250440
958;1409;989;17;1426;248609;250438
959;1405;990;1155;1425;249750;250438
960;7;989;9;1424;250006;250437
961;377;988;2401;1425;252024;250439
962;11;987;9;1423;250001;250438
963;2379;988;17;1422;247640;250435
964;2358;990;357;1421;248001;250433
965;2346;991;13;1419;247669;250430
966;2338;993;14;1418;247678;250427
967;2330;994;9;1417;247682;250424
968;2334;995;17;1415;247686;250422
969;15;994;9;1414;249997;250421
970;16;993;294;1412;250282;250421
971;15;992;291;1411;250279;250421
972;2313;994;282;1410;247972;250418
973;15;993;274;1409;250262;250418
974;455;992;17;1408;249565;250417
975;11;991;5320;1412;255312;250422
976;11;990;3240;1413;253232;250425
977;11;989;14;1412;250006;250425
978;2235;990;228;1411;247994;250422
979;11;989;216;1410;250208;250422
980;2288;991;9;1408;247725;250419
981;11;990;14;1407;250006;250419
982;11;989;191;1405;250183;250419
983;2185;990;178;1404;247995;250416
984;2177;991;17;1403;247842;250414
985;7;990;9;1401;250002;250413
986;7;989;17;1400;250014;250413
987;11;988;14;1399;250006;250412
988;2128;989;132;1397;248007;250410
989;2800;991;13;1396;247215;250407
990;2112;992;104;1395;247995;250404
991;2112;993;116;1393;248007;250402
992;2103;994;4083;1396;251983;250403
993;12;993;91;1395;250079;250403
994;15;993;4062;1397;254050;250407
995;2075;994;5503;1402;253428;250410
996;4069;997;18;1400;245950;250405
997;56;996;2044;1401;251990;250407
998;2042;997;30;1399;247988;250404
999;16;996;4020;1402;254008;250408
1000;2022;997;25;1401;248004;250406
1001;15;996;4009;1403;253997;250409
1002;2005;997;25;1402;248021;250407
1003;1991;998;13;1401;248023;250404
1004;7;997;4000;1403;253997;250408
1005;1974;998;17;1402;248045;250406
1006;16;997;9;1400;249997;250405
1007;1962;998;3948;1403;251988;250407
1008;15;997;9;1401;249997;250406
1009;11;996;3931;1404;253923;250410
1010;7;995;3926;1406;253923;250413
1011;7;994;13;1405;250010;250413
1012;7;993;9;1404;250006;250413
1013;1896;994;3943;1406;252050;250414
1014;15;993;9;1405;249997;250414
1015;1888;994;14;1403;248129;250412
1016;1875;995;13;1402;248142;250409
1017;1863;995;3864;1405;252001;250411
1018;11;994;18;1403;250010;250410
1019;15;994;9;1402;249997;250410
1020;15;993;3848;1404;253836;250413
1021;1830;993;18;1403;248188;250411
1022;15;992;14;1401;250002;250411
1023;15;991;9;1400;249997;250410
1024;12;991;13;1399;250001;250410
1025;7;990;17;1397;250010;250410
1026;11;989;14;1396;250006;250409
1027;7;988;3764;1398;253757;250413
1028;7;987;13;1397;250010;250412
1029;11;986;3752;1399;253744;250415
1030;1743;986;17;1398;248276;250413
1031;15;986;14;1397;250002;250413
1032;1727;986;18;1395;248293;250411
1033;15;985;18;1394;250006;250410
1034;1722;986;14;1393;248294;250408
1035;1702;987;3685;1395;251986;250410
1036;1689;987;3681;1397;251995;250411
1037;884;987;10;1396;249128;250410
1038;15;986;9;1394;249997;250410
1039;15;985;3665;1397;253653;250413
1040;11;984;3644;1399;253636;250416
1041;1648;985;17;1397;248369;250414
1042;1632;986;3639;1400;252007;250416
1043;12;985;3626;1402;253614;250419
1044;11;984;9;1400;250001;250418
1045;12;983;9;1399;249997;250418
1046;11;982;3598;1401;253590;250421
1047;1590;983;17;1400;248428;250419
1048;16;982;3580;1402;253568;250422
1049;1570;982;3552;1404;251983;250423
1050;1557;983;9;1403;248454;250422
1051;15;982;3540;1405;253528;250425
1052;11;981;3535;1407;253527;250428
1053;20;980;3523;1409;253506;250430
1054;1524;981;13;1407;248491;250429
1055;15;980;3515;1409;253503;250432
1056;11;979;3490;1411;253482;250434
1057;15;978;3485;1413;253473;250437
1058;15;977;3477;1415;253465;250440
1059;2030;978;13;1414;247984;250438
1060;1458;978;17;1413;248563;250436
1061;1475;979;13;1411;248541;250434
1062;11;978;3440;1413;253432;250437
1063;12;977;811;1413;250799;250437
1064;426;976;2422;1414;251999;250439
1065;15;976;3406;1415;253394;250442
1066;2416;977;9;1414;247594;250439
1067;2408;978;395;1413;247988;250437
1068;2387;980;386;1412;248001;250434
1069;2416;981;378;1411;247963;250432
1070;2391;982;361;1410;247972;250430
1071;11;981;9;1409;250001;250429
1072;1306;982;18;1408;248714;250428
1073;7;981;336;1407;250333;250428
1074;7;980;328;1406;250325;250428
1075;2317;981;320;1405;248006;250425
1076;15;980;9;1403;249997;250425
1077;2420;981;17;1402;247598;250422
1078;15;981;14;1401;250002;250422
1079;12;980;295;1400;250283;250422
1080;2280;981;274;1399;247994;250420
1081;11;980;14;1397;250006;250419
1082;2264;981;13;1396;247749;250417
1083;15;980;245;1395;250233;250417
1084;2247;981;237;1394;247990;250414
1085;2239;983;228;1393;247990;250412
1086;2226;984;220;1392;247995;250410
1087;20;983;204;1391;250187;250410
1088;2193;984;191;1390;247999;250407
1089;2206;985;4227;1392;252022;250409
1090;16;984;17;1391;250005;250409
1091;2177;985;13;1390;247838;250406
1092;2173;986;190;1389;248019;250404
1093;2161;987;13;1387;247854;250402
1094;12;987;13;1386;250001;250401
1095;2169;988;124;1385;247957;250399
1096;2136;989;13;1384;247880;250397
1097;2136;990;1191;1383;249058;250396
1098;11;989;15221;1396;265213;250409
1099;2116;990;4091;1399;251978;250410
1100;7;989;95;1397;250092;250410
1101;2083;990;4132;1400;252053;250412
1102;2075;991;87;1399;248012;250409
1103;2067;992;4070;1401;252003;250411
1104;2063;993;4066;1403;252003;250412
1105;2350;994;4046;1406;251698;250414
1106;7;993;4028;1408;254025;250417
1107;2030;994;29;1407;248000;250415
1108;15;993;14;1406;250002;250414
1109;2014;994;4008;1408;251995;250416
1110;2009;995;4021;1410;252013;250417
1111;1991;996;92;1409;248102;250415
1112;12;995;13;1408;250001;250415
1113;5236;999;3964;1410;248731;250413
1114;1970;1000;17;1409;248049;250411
1115;1995;1001;13;1408;248019;250409
1116;15;1000;18;1407;250006;250409
1117;1937;1001;3935;1409;252000;250410
1118;11;1000;18;1408;250010;250410
1119;1920;1001;3914;1410;251997;250411
1120;1904;1001;17;1409;248116;250409
1121;1900;1002;3889;1411;251992;250410
1122;1883;1003;3885;1413;252006;250412
1123;1879;1004;9;1412;248133;250410
1124;1871;1005;3860;1414;251989;250411
1125;15;1004;9;1413;249997;250411
1126;7;1003;13;1411;250010;250410
1127;2346;1004;3852;1414;251508;250411
1128;1830;1005;18;1412;248188;250409
1129;12;1004;3826;1414;253814;250412
1130;1813;1005;13;1413;248201;250410
1131;11;1004;14;1412;250006;250410
1132;11;1003;18;1411;250010;250410
1133;1859;1004;13;1410;248154;250408
1134;7;1003;3776;1412;253773;250411
1135;15;1002;3760;1414;253748;250414
1136;1772;1002;3748;1416;251977;250415
1137;15;1002;14;1415;250002;250415
1138;15;1001;3740;1417;253728;250418
1139;11;1000;18;1415;250010;250417
1140;12;999;3739;1417;253727;250420
1141;11;998;3710;1419;253702;250423
1142;7;997;3689;1421;253686;250426
1143;3292;999;9;1420;246717;250423
1144;7;998;3680;1422;253677;250425
1145;1677;999;18;1421;248344;250424
1146;1702;1000;3672;1423;251973;250425
1147;5987;1004;14;1422;244027;250419
1148;11;1003;14;1420;250006;250419
1149;11;1002;3640;1422;253632;250422
1150;20;1001;3631;1424;253614;250425
1151;11;1001;18;1423;250010;250424
1152;16;1000;3614;1425;253602;250427
1153;15;999;14;1424;250002;250427
1154;15;998;9;1422;249997;250426
1155;7;997;9;1421;250006;250426
1156;11;996;14;1420;250006;250426
1157;7;995;3564;1422;253561;250428
1158;7;995;13;1421;250006;250428
1159;1566;995;3544;1422;251979;250429
1160;11;994;3531;1424;253523;250432
1161;1525;995;3527;1426;252004;250433
1162;1516;995;3510;1428;251996;250435
1163;1019;995;17;1427;248998;250433
1164;1504;996;9;1425;248508;250432
1165;12;995;9;1424;249997;250431
1166;1574;995;13;1423;248440;250430
1167;1471;996;14;1422;248546;250428
1168;12;995;13;1421;250001;250428
1169;1463;995;3440;1422;251980;250429
1170;1450;996;9;1421;248559;250427
1171;15;995;9;1420;249997;250427
1172;1430;995;9;1419;248579;250425
1173;1421;995;3414;1420;251993;250427
1174;1409;996;9;1419;248600;250425
1175;1405;996;3394;1421;251989;250427
1176;7;995;9;1420;250006;250426
1177;2433;997;9;1419;247577;250424
1178;15;996;14;1417;250002;250423
1179;15;995;349;1416;250337;250423
1180;20;994;345;1416;250328;250423
1181;16;993;17;1414;250005;250423
1182;16;992;324;1413;250312;250423
1183;2321;993;320;1412;248002;250421
1184;7;993;303;1412;250300;250421
1185;2313;994;303;1411;247993;250419
1186;15;993;295;1410;250283;250419
1187;2292;994;14;1408;247725;250416
1188;7;993;4273;1411;254270;250419
1189;7;992;9;1410;250006;250419
1190;2259;993;253;1409;247994;250417
1191;11;993;14;1408;250006;250417
1192;2239;994;13;1406;247774;250415
1193;2288;995;9;1405;247725;250412
1194;2218;996;216;1404;247999;250410
1195;2214;997;212;1403;247999;250408
1196;7;996;4206;1406;254203;250411
1197;11;995;183;1405;250175;250411
1198;11;994;191;1404;250183;250411
1199;11;993;18;1402;250010;250411
1200;7;993;157;1401;250154;250410
1201;16;992;153;1400;250141;250410
1202;699;992;141;1399;249444;250409
1203;2136;993;145;1398;248012;250407
1204;2152;994;137;1397;247987;250405
1205;2124;994;124;1396;248003;250403
1206;15;994;14;1395;250002;250403
1207;2112;995;4099;1397;251990;250404
1208;15;994;92;1396;250080;250404
1209;2079;995;75;1395;247996;250402
1210;2079;996;66;1394;247991;250400
1211;15;995;4058;1396;254046;250403
1212;2063;996;58;1395;247995;250401
1213;2058;997;46;1394;247988;250399
1214;11;996;4029;1396;254021;250402
1215;2022;997;58;1395;248037;250400
1216;11;996;4009;1397;254001;250403
1217;2014;997;17;1396;248004;250401
1218;2026;997;2604;1397;250579;250401
1219;7;997;986;1397;250983;250402
1220;11;996;4378;1399;254370;250405
1221;8090;1002;13;1398;241923;250398
1222;15;1001;14;1397;250002;250398
1223;1991;1002;5404;1400;253414;250400
1224;946;1002;2114;1401;251169;250401
1225;2973;1003;9;1400;247038;250398
1226;15;1002;9;1398;249997;250398
1227;12;1002;9;1397;249997;250398
1228;11;1001;904;1397;250896;250398
1229;1892;1001;3893;1399;252004;250399
1230;1900;1002;3893;1401;251996;250401
1231;7;1001;3868;1403;253865;250403
1232;16;1001;3864;1405;253852;250406
1233;1867;1001;3876;1407;252009;250407
1234;15;1000;14;1406;250002;250407
1235;15;1000;3840;1408;253828;250410
1236;1838;1000;13;1407;248175;250408
1237;1821;1001;3827;1409;252006;250409
